4.476159219512892741e+04,4.481472425548579486e+04,4.484996490776330029e+04,4.465966538546475931e+04,4.464665345231613901e+04,4.481418209160459810e+04,4.474532727869316295e+04,4.478870038918855425e+04,4.485321789105045900e+04,4.483207349968394556e+04,4.485267572716926225e+04,4.486297684091192059e+04,4.467918328518768249e+04,4.473882131211885280e+04,4.454147365936479764e+04,4.499580699180407100e+04,4.484779625223852781e+04,4.465153292724687344e+04,4.474912242586151115e+04
4.475888137572297273e+04,4.480659179726790171e+04,4.483966379402064194e+04,4.465315941889044916e+04,4.465261725500924513e+04,4.481526641936698434e+04,4.474478511481196620e+04,4.479249553635690245e+04,4.486297684091192059e+04,4.483424215520871803e+04,4.484671192447614885e+04,4.486351900479311735e+04,4.467918328518768249e+04,4.473773698435646656e+04,4.455448559251341794e+04,4.499363833627929853e+04,4.484400110507017962e+04,4.464394263291017705e+04,4.474912242586151115e+04
4.475454406467342778e+04,4.481038694443624991e+04,4.483912163013945246e+04,4.464611128843494225e+04,4.464394263291017705e+04,4.481038694443624991e+04,4.474749593421792815e+04,4.479032688083213725e+04,4.485809736598118616e+04,4.482827835251560464e+04,4.485213356328807276e+04,4.486297684091192059e+04,4.467430381025694805e+04,4.472852019837619446e+04,4.454418447877076687e+04,4.499580699180407100e+04,4.483912163013945246e+04,4.464014748574182886e+04,4.474966458974269335e+04
4.475888137572297273e+04,4.480984478055506042e+04,4.485050707164449705e+04,4.465424374665282812e+04,4.464611128843494225e+04,4.481743507489174954e+04,4.474695377033673867e+04,4.479032688083213725e+04,4.485430221881283796e+04,4.483044700804036984e+04,4.485538654657522420e+04,4.485809736598118616e+04,4.468568925176199264e+04,4.473068885390095966e+04,4.454310015100837336e+04,4.499472266404168477e+04,4.483478431908990751e+04,4.463797883021705638e+04,4.474803809809911763e+04
4.476159219512892741e+04,4.481255559996102238e+04,4.484400110507017962e+04,4.465478591053402488e+04,4.464773778007852525e+04,4.481472425548579486e+04,4.474044780376242852e+04,4.479249553635690245e+04,4.485647087433761044e+04,4.481851940265414305e+04,4.484833841611972457e+04,4.486568766031787527e+04,4.468135194071245496e+04,4.473611049271289085e+04,4.454581097041434259e+04,4.499689131956645724e+04,4.484020595790183870e+04,4.464611128843494225e+04,4.474586944257435243e+04
4.476430301453488937e+04,4.481418209160459810e+04,4.483966379402064194e+04,4.465424374665282812e+04,4.464773778007852525e+04,4.481743507489174954e+04,4.473990563988123176e+04,4.478870038918855425e+04,4.485321789105045900e+04,4.482502536922845320e+04,4.484833841611972457e+04,4.485755520209999668e+04,4.467755679354410677e+04,4.473394183718811837e+04,4.453930500384003244e+04,4.499743348344764672e+04,4.483966379402064194e+04,4.464340046902898030e+04,4.474912242586151115e+04
4.475237540914866258e+04,4.480930261667386367e+04,4.484291677730780066e+04,4.464936427172210097e+04,4.464231614126659406e+04,4.481472425548579486e+04,4.474153213152481476e+04,4.478490524202020606e+04,4.485267572716926225e+04,4.482285671370368073e+04,4.484942274388211081e+04,4.485863952986238291e+04,4.467755679354410677e+04,4.473556832883169409e+04,4.454743746205791831e+04,4.499255400851691229e+04,4.483912163013945246e+04,4.464340046902898030e+04,4.474966458974269335e+04
-4.588929306800921040e+04,-4.588061844591012778e+04,-4.584375130198903935e+04,-4.602483403830731550e+04,-4.602754485771327745e+04,-4.583507667988996400e+04,-4.602103889113896730e+04,-4.600965344963392272e+04,-4.591748558983121620e+04,-4.599447286096053722e+04,-4.593158185074221547e+04,-4.594296729224725277e+04,-4.609097803181279596e+04,-4.605085790460454882e+04,-4.626121749050721701e+04,-4.580254684701841325e+04,-4.593212401462341222e+04,-4.614736307545680756e+04,-4.605790603506005573e+04
-4.589308821517755132e+04,-4.588278710143489297e+04,-4.584104048258307739e+04,-4.602212321890135354e+04,-4.602537620218851225e+04,-4.583399235212757048e+04,-4.601453292456465715e+04,-4.601290643292108143e+04,-4.591423260654405749e+04,-4.598742473050503759e+04,-4.592724453969267779e+04,-4.594242512836606329e+04,-4.610236347331783327e+04,-4.605899036282244197e+04,-4.625633801557648258e+04,-4.580092035537483753e+04,-4.593158185074221547e+04,-4.614898956710038328e+04,-4.605627954341648001e+04
-4.588604008472205169e+04,-4.588007628202893102e+04,-4.583670317153354699e+04,-4.602320754666373978e+04,-4.602537620218851225e+04,-4.584320913810784987e+04,-4.601453292456465715e+04,-4.600856912187153648e+04,-4.591260611490048177e+04,-4.598362958333668939e+04,-4.593537699791056366e+04,-4.594676243941560097e+04,-4.609694183450590936e+04,-4.605140006848574558e+04,-4.625254286840813438e+04,-4.580742632194914768e+04,-4.593320834238579118e+04,-4.614302576440726261e+04,-4.605953252670363145e+04
-4.589850985398947523e+04,-4.588007628202893102e+04,-4.584808861303857702e+04,-4.602429187442612601e+04,-4.602266538278254302e+04,-4.582965504107804009e+04,-4.601670158008942963e+04,-4.600477397470319556e+04,-4.591694342595001945e+04,-4.598742473050503759e+04,-4.592724453969267779e+04,-4.594730460329679772e+04,-4.609206235957517492e+04,-4.605465305177289702e+04,-4.625579585169529309e+04,-4.580579983030557196e+04,-4.593700348955413938e+04,-4.614953173098157276e+04,-4.605899036282244197e+04
-4.588549792084086221e+04,-4.587736546262296906e+04,-4.583507667988996400e+04,-4.602483403830731550e+04,-4.602700269383208797e+04,-4.583670317153354699e+04,-4.601399076068346767e+04,-4.600911128575273324e+04,-4.591206395101928501e+04,-4.598579823886146187e+04,-4.593483483402936690e+04,-4.594676243941560097e+04,-4.609531534286233364e+04,-4.605736387117885897e+04,-4.625579585169529309e+04,-4.580796848583033716e+04,-4.593212401462341222e+04,-4.614465225605083833e+04,-4.605682170729766949e+04
-4.588983523189039988e+04,-4.587790762650416582e+04,-4.583724533541472920e+04,-4.602591836606970173e+04,-4.602700269383208797e+04,-4.583128153272161580e+04,-4.601290643292108143e+04,-4.600640046634677128e+04,-4.591260611490048177e+04,-4.599176204155457526e+04,-4.593537699791056366e+04,-4.594513594777202525e+04,-4.608880937628802349e+04,-4.605356872401051078e+04,-4.625579585169529309e+04,-4.580417333866198896e+04,-4.593591916179175314e+04,-4.614682091157561081e+04,-4.605736387117885897e+04
-4.589254605129636184e+04,-4.588170277367251401e+04,-4.583778749929591868e+04,-4.602374971054492926e+04,-4.602374971054492926e+04,-4.583128153272161580e+04,-4.601290643292108143e+04,-4.601019561351511948e+04,-4.590881096773213358e+04,-4.598579823886146187e+04,-4.593158185074221547e+04,-4.594838893105918396e+04,-4.609368885121875792e+04,-4.605140006848574558e+04,-4.625579585169529309e+04,-4.579875169985006505e+04,-4.593862998119771510e+04,-4.614790523933799705e+04,-4.606061685446601768e+04
-4.588549792084086221e+04,-4.587140165992985567e+04,-4.583236586048399477e+04,-4.602266538278254302e+04,-4.602754485771327745e+04,-4.583236586048399477e+04,-4.601615941620823287e+04,-4.600423181082199881e+04,-4.591206395101928501e+04,-4.599230420543576474e+04,-4.593158185074221547e+04,-4.594893109494037344e+04,-4.609531534286233364e+04,-4.605140006848574558e+04,-4.625308503228933841e+04,-4.580579983030557196e+04,-4.593808781731652562e+04,-4.614356792828845937e+04,-4.606115901834720717e+04
-4.588495575695966545e+04,-4.587844979038535530e+04,-4.583290802436519152e+04,-4.601724374397061911e+04,-4.601453292456465715e+04,-4.582585989390968462e+04,-4.601453292456465715e+04,-4.601561725232704339e+04,-4.591694342595001945e+04,-4.599121987767338578e+04,-4.593646132567294262e+04,-4.595055758658394916e+04,-4.609423101509994740e+04,-4.605356872401051078e+04,-4.625959099886364129e+04,-4.580308901089960273e+04,-4.593537699791056366e+04,-4.614573658381322457e+04,-4.606007469058482093e+04
-4.589091955965278612e+04,-4.587899195426655206e+04,-4.583507667988996400e+04,-4.602049672725777782e+04,-4.601832807173300534e+04,-4.583073936884041905e+04,-4.601019561351511948e+04,-4.600856912187153648e+04,-4.590935313161333033e+04,-4.598688256662384811e+04,-4.592724453969267779e+04,-4.593700348955413938e+04,-4.608609855688206153e+04,-4.604272544638666295e+04,-4.625308503228933841e+04,-4.579983602761245129e+04,-4.593049752297983650e+04,-4.613760412559533870e+04,-4.604977357684216986e+04
-4.589254605129636184e+04,-4.587465464321700711e+04,-4.583290802436519152e+04,-4.601778590785181586e+04,-4.602049672725777782e+04,-4.582965504107804009e+04,-4.601344859680227091e+04,-4.600965344963392272e+04,-4.591640126206882996e+04,-4.599230420543576474e+04,-4.592724453969267779e+04,-4.594134080060367705e+04,-4.609423101509994740e+04,-4.604706275743620063e+04,-4.625579585169529309e+04,-4.579766737208767881e+04,-4.592073857311836764e+04,-4.614898956710038328e+04,-4.606224334610959340e+04
-4.589091955965278612e+04,-4.587628113486058282e+04,-4.583670317153354699e+04,-4.601832807173300534e+04,-4.601941239949539158e+04,-4.583670317153354699e+04,-4.601832807173300534e+04,-4.600856912187153648e+04,-4.591260611490048177e+04,-4.598742473050503759e+04,-4.593266617850459443e+04,-4.594134080060367705e+04,-4.609206235957517492e+04,-4.604868924907978362e+04,-4.625362719617052062e+04,-4.580308901089960273e+04,-4.593103968686101871e+04,-4.614356792828845937e+04,-4.605573737953528325e+04
-4.588875090412801364e+04,-4.587899195426655206e+04,-4.583561884377115348e+04,-4.602266538278254302e+04,-4.602103889113896730e+04,-4.583019720495923684e+04,-4.601941239949539158e+04,-4.601778590785181586e+04,-4.591748558983121620e+04,-4.598959338602981006e+04,-4.593049752297983650e+04,-4.593700348955413938e+04,-4.609043586793159920e+04,-4.605085790460454882e+04,-4.625416936005171738e+04,-4.580146251925602701e+04,-4.592778670357386727e+04,-4.614465225605083833e+04,-4.605519521565409377e+04
-4.589200388741517236e+04,-4.587899195426655206e+04,-4.583941399093950167e+04,-4.602266538278254302e+04,-4.602266538278254302e+04,-4.583453451600876724e+04,-4.600911128575273324e+04,-4.600368964694080933e+04,-4.590718447608855058e+04,-4.598037660004953068e+04,-4.593266617850459443e+04,-4.594784676717798720e+04,-4.609423101509994740e+04,-4.604652059355501842e+04,-4.625091637676455866e+04,-4.579983602761245129e+04,-4.593320834238579118e+04,-4.614302576440726261e+04,-4.605302656012932130e+04
-4.589363037905874080e+04,-4.588061844591012778e+04,-4.583724533541472920e+04,-4.602537620218851225e+04,-4.602212321890135354e+04,-4.582585989390968462e+04,-4.601399076068346767e+04,-4.600368964694080933e+04,-4.591152178713809553e+04,-4.599176204155457526e+04,-4.593212401462341222e+04,-4.594079863672248757e+04,-4.608826721240683401e+04,-4.605194223236693506e+04,-4.625254286840813438e+04,-4.581013714135510963e+04,-4.593537699791056366e+04,-4.613651979783295246e+04,-4.605085790460454882e+04
-4.589200388741517236e+04,-4.588116060979131726e+04,-4.583832966317712271e+04,-4.601344859680227091e+04,-4.602754485771327745e+04,-4.583616100765234296e+04,-4.600802695799034700e+04,-4.600911128575273324e+04,-4.590989529549451981e+04,-4.598146092781191692e+04,-4.593158185074221547e+04,-4.594784676717798720e+04,-4.609585750674352312e+04,-4.605248439624813182e+04,-4.625904883498245181e+04,-4.580037819149364077e+04,-4.593429267014817742e+04,-4.614465225605083833e+04,-4.605899036282244197e+04
-4.589471470682113431e+04,-4.588658224860324117e+04,-4.584212481034546363e+04,-4.601778590785181586e+04,-4.601778590785181586e+04,-4.583778749929591868e+04,-4.601290643292108143e+04,-4.600856912187153648e+04,-4.591152178713809553e+04,-4.598959338602981006e+04,-4.593212401462341222e+04,-4.595218407822753215e+04,-4.608935154016921297e+04,-4.606332767387197237e+04,-4.625037421288336918e+04,-4.580308901089960273e+04,-4.593754565343532886e+04,-4.614356792828845937e+04,-4.606061685446601768e+04
-4.589634119846471003e+04,-4.587953411814774154e+04,-4.584917294080096326e+04,-4.602483403830731550e+04,-4.602537620218851225e+04,-4.583019720495923684e+04,-4.601561725232704339e+04,-4.600911128575273324e+04,-4.591152178713809553e+04,-4.599067771379218902e+04,-4.593917214507890458e+04,-4.594188296448487381e+04,-4.609802616226829559e+04,-4.604814708519859414e+04,-4.625254286840813438e+04,-4.580363117478079948e+04,-4.593158185074221547e+04,-4.614085710888249014e+04,-4.605736387117885897e+04
-4.589634119846471003e+04,-4.588278710143489297e+04,-4.583832966317712271e+04,-4.603025567711923941e+04,-4.602266538278254302e+04,-4.583345018824638828e+04,-4.601670158008942963e+04,-4.600531613858438504e+04,-4.591152178713809553e+04,-4.598850905826742382e+04,-4.593591916179175314e+04,-4.594405162000963901e+04,-4.608989370405040972e+04,-4.605194223236693506e+04,-4.625471152393291413e+04,-4.580308901089960273e+04,-4.593049752297983650e+04,-4.614411009216964885e+04,-4.605790603506005573e+04
-4.588983523189039988e+04,-4.588332926531608973e+04,-4.583832966317712271e+04,-4.602591836606970173e+04,-4.602374971054492926e+04,-4.583670317153354699e+04,-4.601344859680227091e+04,-4.600640046634677128e+04,-4.591531693430644373e+04,-4.599284636931696150e+04,-4.593808781731652562e+04,-4.594622027553441148e+04,-4.608718288464444777e+04,-4.605736387117885897e+04,-4.624874772123979346e+04,-4.580688415806795092e+04,-4.594134080060367705e+04,-4.614736307545680756e+04,-4.606007469058482093e+04
-4.589471470682113431e+04,-4.587628113486058282e+04,-4.584212481034546363e+04,-4.601561725232704339e+04,-4.602212321890135354e+04,-4.583399235212757048e+04,-4.601941239949539158e+04,-4.600856912187153648e+04,-4.592236506476194336e+04,-4.599067771379218902e+04,-4.593266617850459443e+04,-4.594947325882156292e+04,-4.609314668733756116e+04,-4.605899036282244197e+04,-4.625850667110125505e+04,-4.580417333866198896e+04,-4.594134080060367705e+04,-4.614844740321918653e+04,-4.606386983775316912e+04
-4.589525687070231652e+04,-4.588604008472205169e+04,-4.584104048258307739e+04,-4.602483403830731550e+04,-4.602537620218851225e+04,-4.584158264646426687e+04,-4.601399076068346767e+04,-4.601453292456465715e+04,-4.591314827878167125e+04,-4.598688256662384811e+04,-4.593266617850459443e+04,-4.594947325882156292e+04,-4.609477317898114416e+04,-4.605085790460454882e+04,-4.625308503228933841e+04,-4.580851064971153392e+04,-4.593483483402936690e+04,-4.613380897842699778e+04,-4.605790603506005573e+04
-4.588983523189039988e+04,-4.588332926531608973e+04,-4.583995615482069843e+04,-4.602158105502016406e+04,-4.602158105502016406e+04,-4.583561884377115348e+04,-4.601453292456465715e+04,-4.602103889113896730e+04,-4.591856991759359516e+04,-4.598850905826742382e+04,-4.594188296448487381e+04,-4.594947325882156292e+04,-4.609423101509994740e+04,-4.604814708519859414e+04,-4.625525368781410361e+04,-4.579658304432529985e+04,-4.593537699791056366e+04,-4.615061605874395900e+04,-4.606170118222839665e+04
-4.589091955965278612e+04,-4.588387142919727921e+04,-4.584049831870188791e+04,-4.603134000488162565e+04,-4.602103889113896730e+04,-4.582965504107804009e+04,-4.601615941620823287e+04,-4.601073777739630896e+04,-4.592236506476194336e+04,-4.598796689438622707e+04,-4.593591916179175314e+04,-4.594676243941560097e+04,-4.609368885121875792e+04,-4.605627954341648001e+04,-4.625959099886364129e+04,-4.580254684701841325e+04,-4.593212401462341222e+04,-4.614953173098157276e+04,-4.605573737953528325e+04
-4.589905201787067199e+04,-4.588116060979131726e+04,-4.583941399093950167e+04,-4.602374971054492926e+04,-4.602374971054492926e+04,-4.583616100765234296e+04,-4.601290643292108143e+04,-4.601182210515869519e+04,-4.591097962325689878e+04,-4.599121987767338578e+04,-4.593537699791056366e+04,-4.594622027553441148e+04,-4.610073698167425755e+04,-4.605465305177289702e+04,-4.625688017945767933e+04,-4.580851064971153392e+04,-4.593591916179175314e+04,-4.614465225605083833e+04,-4.606332767387197237e+04
4.475942353960416222e+04,4.481309776384221186e+04,4.484074812178302818e+04,4.464665345231613901e+04,4.464665345231613901e+04,4.481201343607983290e+04,4.474153213152481476e+04,4.478273658649544086e+04,4.485267572716926225e+04,4.482123022206010501e+04,4.485321789105045900e+04,4.485809736598118616e+04,4.468406276011841692e+04,4.473719482047526981e+04,4.454526880653315311e+04,4.499580699180407100e+04,4.484129028566421766e+04,4.464665345231613901e+04,4.475725488407939702e+04
4.475345973691104882e+04,4.481309776384221186e+04,4.484183244954541442e+04,4.465749672993997956e+04,4.464773778007852525e+04,4.481418209160459810e+04,4.474641160645554191e+04,4.478707389754497854e+04,4.485809736598118616e+04,4.482123022206010501e+04,4.485430221881283796e+04,4.486189251314953435e+04,4.468731574340556108e+04,4.473068885390095966e+04,4.454201582324599440e+04,4.499309617239810905e+04,4.483749513849586947e+04,4.464231614126659406e+04,4.474370078704957996e+04
4.475617055631700350e+04,4.481309776384221186e+04,4.484345894118899014e+04,4.465587023829640384e+04,4.464665345231613901e+04,4.480984478055506042e+04,4.474912242586151115e+04,4.479683284740644740e+04,4.485484438269403472e+04,4.482285671370368073e+04,4.485538654657522420e+04,4.486351900479311735e+04,4.467484597413814481e+04,4.473177318166334589e+04,4.453822067607764620e+04,4.499851781121003296e+04,4.483749513849586947e+04,4.464340046902898030e+04,4.474912242586151115e+04
4.475617055631700350e+04,4.481092910831744666e+04,4.484400110507017962e+04,4.465424374665282812e+04,4.464394263291017705e+04,4.480821828891148471e+04,4.474532727869316295e+04,4.478978471695093322e+04,4.485376005493164848e+04,4.482827835251560464e+04,4.485104923552568653e+04,4.486026602150595863e+04,4.467864112130648573e+04,4.473611049271289085e+04,4.454038933160241868e+04,4.499038535299213981e+04,4.484183244954541442e+04,4.464068964962301834e+04,4.474370078704957996e+04
4.475996570348535170e+04,4.482285671370368073e+04,4.484562759671376261e+04,4.465695456605879735e+04,4.465315941889044916e+04,4.481580858324817382e+04,4.474153213152481476e+04,4.478924255306975101e+04,4.485104923552568653e+04,4.482448320534724917e+04,4.485267572716926225e+04,4.486460333255549631e+04,4.468189410459363717e+04,4.473339967330692161e+04,4.454364231488957739e+04,4.499743348344764672e+04,4.483261566356514231e+04,4.464340046902898030e+04,4.474370078704957996e+04
4.476430301453488937e+04,4.481255559996102238e+04,4.484454326895137638e+04,4.466020754934594879e+04,4.465153292724687344e+04,4.481743507489174954e+04,4.474424295093077671e+04,4.479249553635690245e+04,4.485592871045642096e+04,4.483315782744633179e+04,4.485267572716926225e+04,4.486026602150595863e+04,4.468189410459363717e+04,4.473990563988123176e+04,4.454635313429553207e+04,4.499851781121003296e+04,4.484183244954541442e+04,4.465099076336567668e+04,4.475508622855461726e+04
4.475129108138626907e+04,4.480984478055506042e+04,4.484291677730780066e+04,4.465424374665282812e+04,4.464882210784090421e+04,4.481689291101056006e+04,4.474641160645554191e+04,4.478870038918855425e+04,4.485267572716926225e+04,4.482068805817890097e+04,4.485484438269403472e+04,4.485918169374356512e+04,4.467864112130648573e+04,4.473556832883169409e+04,4.454581097041434259e+04,4.499634915568525321e+04,4.484345894118899014e+04,4.463960532186063210e+04,4.474912242586151115e+04
4.475888137572297273e+04,4.481418209160459810e+04,4.484237461342660390e+04,4.465587023829640384e+04,4.465261725500924513e+04,4.481038694443624991e+04,4.474966458974269335e+04,4.478870038918855425e+04,4.485647087433761044e+04,4.483424215520871803e+04,4.485538654657522420e+04,4.486622982419907930e+04,4.468189410459363717e+04,4.473068885390095966e+04,4.454201582324599440e+04,4.499905997509122244e+04,4.484400110507017962e+04,4.464394263291017705e+04,4.475345973691104882e+04
4.476267652289131365e+04,4.481147127219863614e+04,4.484400110507017962e+04,4.465207509112806292e+04,4.464665345231613901e+04,4.481526641936698434e+04,4.474803809809911763e+04,4.479032688083213725e+04,4.485430221881283796e+04,4.483315782744633179e+04,4.485484438269403472e+04,4.486351900479311735e+04,4.467593030190053105e+04,4.473231534554454265e+04,4.454093149548360816e+04,4.499309617239810905e+04,4.483586864685229375e+04,4.464068964962301834e+04,4.474641160645554191e+04
4.475562839243582130e+04,4.480876045279267419e+04,4.483912163013945246e+04,4.465099076336567668e+04,4.464556912455375277e+04,4.480930261667386367e+04,4.474641160645554191e+04,4.478870038918855425e+04,4.485104923552568653e+04,4.482719402475321112e+04,4.485918169374356512e+04,4.486406116867429955e+04,4.468135194071245496e+04,4.473339967330692161e+04,4.454635313429553207e+04,4.499580699180407100e+04,4.483153133580276335e+04,4.464231614126659406e+04,4.474370078704957996e+04
4.475020675362389011e+04,4.480984478055506042e+04,4.484562759671376261e+04,4.465044859948448720e+04,4.464231614126659406e+04,4.481201343607983290e+04,4.474586944257435243e+04,4.479032688083213725e+04,4.486460333255549631e+04,4.482665186087202892e+04,4.485701303821880720e+04,4.486406116867429955e+04,4.467647246578172053e+04,4.473611049271289085e+04,4.453876283995884296e+04,4.499580699180407100e+04,4.484291677730780066e+04,4.464068964962301834e+04,4.474912242586151115e+04
4.475454406467342778e+04,4.480876045279267419e+04,4.483424215520871803e+04,4.465207509112806292e+04,4.463960532186063210e+04,4.480496530562432599e+04,4.474912242586151115e+04,4.478761606142617529e+04,4.485484438269403472e+04,4.482394104146605969e+04,4.486026602150595863e+04,4.486297684091192059e+04,4.467484597413814481e+04,4.472526721508903574e+04,4.454960611758268351e+04,4.499146968075452605e+04,4.483966379402064194e+04,4.464990643560329045e+04,4.474098996764361800e+04
4.475183324526747310e+04,4.481309776384221186e+04,4.483695297461467999e+04,4.465207509112806292e+04,4.464231614126659406e+04,4.481363992772340862e+04,4.474803809809911763e+04,4.478653173366378905e+04,4.485376005493164848e+04,4.483641081073349051e+04,4.485376005493164848e+04,4.486406116867429955e+04,4.467647246578172053e+04,4.473014669001977018e+04,4.453767851219645672e+04,4.499363833627929853e+04,4.483641081073349051e+04,4.463960532186063210e+04,4.474586944257435243e+04
4.475779704796057922e+04,4.480496530562432599e+04,4.484237461342660390e+04,4.465207509112806292e+04,4.464177397738540458e+04,4.480767612503028795e+04,4.474315862316839048e+04,4.478490524202020606e+04,4.484996490776330029e+04,4.482014589429771877e+04,4.485484438269403472e+04,4.486568766031787527e+04,4.467484597413814481e+04,4.472960452613858070e+04,4.454635313429553207e+04,4.499201184463572281e+04,4.483478431908990751e+04,4.464068964962301834e+04,4.474586944257435243e+04
4.475888137572297273e+04,4.480713396114909847e+04,4.483803730237706623e+04,4.465044859948448720e+04,4.464394263291017705e+04,4.480821828891148471e+04,4.474695377033673867e+04,4.478544740590140282e+04,4.484888058000091405e+04,4.482339887758487021e+04,4.485538654657522420e+04,4.485918169374356512e+04,4.468297843235603068e+04,4.473502616495050461e+04,4.453984716772122192e+04,4.499146968075452605e+04,4.483641081073349051e+04,4.463797883021705638e+04,4.474641160645554191e+04
4.475508622855461726e+04,4.480659179726790171e+04,4.484183244954541442e+04,4.464827994395971473e+04,4.464936427172210097e+04,4.481038694443624991e+04,4.474370078704957996e+04,4.478978471695093322e+04,4.484833841611972457e+04,4.482556753310963541e+04,4.484942274388211081e+04,4.486026602150595863e+04,4.467918328518768249e+04,4.473177318166334589e+04,4.454201582324599440e+04,4.498875886134856410e+04,4.483966379402064194e+04,4.464448479679136653e+04,4.474803809809911763e+04
4.475671272019820026e+04,4.480821828891148471e+04,4.483912163013945246e+04,4.464231614126659406e+04,4.464394263291017705e+04,4.481580858324817382e+04,4.474532727869316295e+04,4.478761606142617529e+04,4.484942274388211081e+04,4.482502536922845320e+04,4.484996490776330029e+04,4.485863952986238291e+04,4.468297843235603068e+04,4.473394183718811837e+04,4.454906395370150130e+04,4.499363833627929853e+04,4.483912163013945246e+04,4.464231614126659406e+04,4.474641160645554191e+04
4.475725488407939702e+04,4.480984478055506042e+04,4.483912163013945246e+04,4.465966538546475931e+04,4.465044859948448720e+04,4.481689291101056006e+04,4.474532727869316295e+04,4.477785711156470643e+04,4.485213356328807276e+04,4.483044700804036984e+04,4.485104923552568653e+04,4.485918169374356512e+04,4.467538813801933429e+04,4.473502616495050461e+04,4.453659418443407048e+04,4.499255400851691229e+04,4.484129028566421766e+04,4.463960532186063210e+04,4.475074891750508687e+04
4.475400190079223830e+04,4.480984478055506042e+04,4.483641081073349051e+04,4.465587023829640384e+04,4.465044859948448720e+04,4.480550746950552275e+04,4.474912242586151115e+04,4.478544740590140282e+04,4.485809736598118616e+04,4.482285671370368073e+04,4.484996490776330029e+04,4.486026602150595863e+04,4.466942433532622090e+04,4.473068885390095966e+04,4.453767851219645672e+04,4.499201184463572281e+04,4.483749513849586947e+04,4.464285830514779082e+04,4.474912242586151115e+04
4.475617055631700350e+04,4.480388097786194703e+04,4.483424215520871803e+04,4.465424374665282812e+04,4.464177397738540458e+04,4.481201343607983290e+04,4.474153213152481476e+04,4.478436307813901658e+04,4.485376005493164848e+04,4.482231454982248397e+04,4.485213356328807276e+04,4.485701303821880720e+04,4.467864112130648573e+04,4.473231534554454265e+04,4.454147365936479764e+04,4.499363833627929853e+04,4.483532648297110427e+04,4.463960532186063210e+04,4.474044780376242852e+04
4.475400190079223830e+04,4.481201343607983290e+04,4.484291677730780066e+04,4.464502696067256329e+04,4.464611128843494225e+04,4.481363992772340862e+04,4.475183324526747310e+04,4.478707389754497854e+04,4.485701303821880720e+04,4.482556753310963541e+04,4.485050707164449705e+04,4.485918169374356512e+04,4.467593030190053105e+04,4.473014669001977018e+04,4.454310015100837336e+04,4.499743348344764672e+04,4.482556753310963541e+04,4.464068964962301834e+04,4.474803809809911763e+04
4.476213435901013145e+04,4.481689291101056006e+04,4.484291677730780066e+04,4.464394263291017705e+04,4.464231614126659406e+04,4.481363992772340862e+04,4.474098996764361800e+04,4.478598956978259230e+04,4.485701303821880720e+04,4.482502536922845320e+04,4.484454326895137638e+04,4.485918169374356512e+04,4.467593030190053105e+04,4.473394183718811837e+04,4.454472664265194908e+04,4.499634915568525321e+04,4.484183244954541442e+04,4.464340046902898030e+04,4.474803809809911763e+04
4.475888137572297273e+04,4.481201343607983290e+04,4.484562759671376261e+04,4.465044859948448720e+04,4.464611128843494225e+04,4.481363992772340862e+04,4.474641160645554191e+04,4.478870038918855425e+04,4.484888058000091405e+04,4.482231454982248397e+04,4.485592871045642096e+04,4.486243467703072383e+04,4.467647246578172053e+04,4.473719482047526981e+04,4.453930500384003244e+04,4.499689131956645724e+04,4.484725408835733833e+04,4.464068964962301834e+04,4.474966458974269335e+04
4.476050786736654845e+04,4.481418209160459810e+04,4.484888058000091405e+04,4.464827994395971473e+04,4.464882210784090421e+04,4.481038694443624991e+04,4.474695377033673867e+04,4.478436307813901658e+04,4.485484438269403472e+04,4.482665186087202892e+04,4.485213356328807276e+04,4.486514549643669307e+04,4.468189410459363717e+04,4.473719482047526981e+04,4.455177477310745599e+04,4.498930102522976085e+04,4.484400110507017962e+04,4.464611128843494225e+04,4.474641160645554191e+04
-4.588875090412801364e+04,-4.587628113486058282e+04,-4.583616100765234296e+04,-4.602266538278254302e+04,-4.602212321890135354e+04,-4.583507667988996400e+04,-4.600856912187153648e+04,-4.600314748305961984e+04,-4.591260611490048177e+04,-4.599230420543576474e+04,-4.593266617850459443e+04,-4.594893109494037344e+04,-4.608935154016921297e+04,-4.604814708519859414e+04,-4.625308503228933841e+04,-4.579604088044410310e+04,-4.593049752297983650e+04,-4.614411009216964885e+04,-4.605899036282244197e+04
-4.589200388741517236e+04,-4.588007628202893102e+04,-4.583236586048399477e+04,-4.602212321890135354e+04,-4.602808702159447421e+04,-4.583453451600876724e+04,-4.601127994127750571e+04,-4.601127994127750571e+04,-4.591097962325689878e+04,-4.598742473050503759e+04,-4.593700348955413938e+04,-4.594622027553441148e+04,-4.608718288464444777e+04,-4.605248439624813182e+04,-4.624603690183383151e+04,-4.580417333866198896e+04,-4.593212401462341222e+04,-4.613923061723891442e+04,-4.605627954341648001e+04
-4.588658224860324117e+04,-4.587736546262296906e+04,-4.583507667988996400e+04,-4.602374971054492926e+04,-4.601615941620823287e+04,-4.583128153272161580e+04,-4.601019561351511948e+04,-4.600802695799034700e+04,-4.591531693430644373e+04,-4.598688256662384811e+04,-4.593537699791056366e+04,-4.594676243941560097e+04,-4.608880937628802349e+04,-4.605140006848574558e+04,-4.625037421288336918e+04,-4.579604088044410310e+04,-4.592724453969267779e+04,-4.614573658381322457e+04,-4.605356872401051078e+04
